,longitude,latitude
182248,11.702699661254899,51.7902984619141
182823,8.68451023101807,51.992000579834006
183398,9.53892993927002,54.497398376464794
183973,9.45553016662598,53.4090995788574
184548,8.50331020355225,51.6360015869141
185123,9.66808032989502,52.3194999694824
185698,12.634699821472198,51.147098541259794
186273,7.76946020126343,51.2585983276367
186848,10.4123001098633,52.2570991516113
187423,7.35786008834839,51.497898101806605
187998,10.1848001480103,51.898899078369105
188573,12.2236995697021,51.813899993896506
189148,12.9083003997803,52.3559989929199
189723,8.78987979888916,51.9902000427246
190298,11.5530996322632,51.11759948730471
190873,8.16532039642334,52.236000061035206
191448,13.6510000228882,52.159000396728494
192023,10.7926998138428,54.0992012023926
192598,13.0995998382568,52.717800140380895
193173,12.263099670410199,54.2588005065918
193748,10.831800460815401,54.103599548339794
194323,11.081000328064,50.977298736572294
194898,10.9107999801636,54.292301177978494
195473,11.2489004135132,52.2168998718262
196048,13.6329002380371,52.242801666259794
196623,10.2368001937866,53.6755981445312
197198,10.2541999816895,53.690700531005895
197773,9.9783296585083,53.829498291015604
198348,9.85846042633057,54.1623001098633
198923,12.3781003952026,53.7573013305664
199498,9.69281959533691,52.352199554443395
200073,11.993300437927198,50.659698486328104
200648,10.6422004699707,53.889801025390604
201223,10.1756000518799,53.222599029540994
201798,9.25827026367188,54.631900787353494
202373,11.911600112915002,51.480098724365206
202948,12.0267000198364,51.3583984375
203523,11.627300262451199,52.173500061035206
204098,10.5656003952026,53.7482986450195
204673,10.5795001983643,54.129299163818395
205248,12.4102001190186,52.934398651123
205823,9.82258987426758,54.487098693847706
206398,9.26307964324951,53.9995002746582
206973,10.8863000869751,54.298801422119105
207548,10.241399765014599,53.609001159668
208123,8.58242988586426,51.9477005004883
208698,10.0545997619629,54.2392997741699
209273,13.184599876403801,52.5341987609863
209848,10.6953001022339,53.6403007507324
210423,12.7276000976562,50.4440994262695
210998,12.585000038147,51.2869987487793
211573,6.1869401931762695,51.7689018249512
212148,9.77015972137451,53.646999359130895
212723,9.70761966705322,52.3600997924805
213298,10.1611003875732,54.2779006958008
213848,9.68076992034912,53.755401611328104
214423,13.6821002960205,52.550201416015604
214998,8.73260974884033,53.0537986755371
215573,13.229499816894501,54.073299407959006
216148,11.585200309753402,52.1833000183105
216723,10.6684999465942,53.877601623535206
217298,10.313300132751499,53.932498931884794
217873,10.932000160217301,52.4098014831543
218448,6.64464998245239,50.861198425293
219023,13.1899003982544,52.676399230957
219598,6.80757999420166,51.1277008056641
220173,11.490300178527802,52.877201080322294
220748,8.4997501373291,50.568199157714794
221323,6.51360988616943,51.308998107910206
221898,7.745009899139401,51.3473014831543
222473,8.042590141296388,50.9682006835938
223048,10.7430000305176,53.699001312255895
223623,8.19915008544922,50.152099609375
224198,8.30529022216797,49.935699462890604
224773,8.31394004821777,49.997100830078104
225348,8.921380043029789,50.103199005127
225923,8.12127017974854,50.0541000366211
226498,8.4545202255249,50.0161018371582
227073,8.21543025970459,50.0620002746582
227648,10.1451997756958,53.6024017333984
228223,8.267820358276369,50.024200439453104
228798,7.4356198310852095,51.64070129394529
229373,7.20561981201172,51.0103988647461
229948,6.49605989456177,50.8016014099121
230523,7.083660125732419,51.0093994140625
231098,6.33489990234375,51.520198822021506
231673,7.62410020828247,50.7770004272461
232248,13.2868003845215,52.432701110839794
232823,13.2646999359131,52.4193992614746
233398,13.3007001876831,52.517398834228494
233973,13.350199699401902,52.4496994018555
234548,10.7114000320435,52.4202995300293
235123,13.3100996017456,52.430999755859396
235698,9.93772029876709,53.576999664306605
236273,13.2980003356934,52.457698822021506
236848,13.2431001663208,52.601600646972706
237423,7.1449298858642605,51.4720993041992
237998,6.95385980606079,50.900299072265604
238573,6.78373003005981,51.4897994995117
239148,9.71158027648926,53.3652000427246
239723,9.8471097946167,53.5990982055664
240298,7.46526002883911,51.5013008117676
240873,10.5602998733521,52.9724998474121
241448,9.73735046386719,52.4124984741211
242023,12.006199836731,51.3315010070801
242598,7.092740058898929,51.4472999572754
243173,6.741469860076901,51.5177001953125
243748,7.01935005187988,51.443199157714794
244323,7.067440032958981,51.523998260498
244898,9.88105010986328,53.3347015380859
245473,10.2196998596191,53.3538017272949
246048,9.15649032592773,53.485801696777294
246623,9.277509689331051,53.2890014648438
247198,10.0834999084473,53.5373001098633
247773,9.88694000244141,53.478298187255895
248348,10.7124996185303,53.8637008666992
248923,10.6190004348755,53.479400634765604
249498,6.46900987625122,50.788299560546896
250073,6.60968017578125,51.663600921630895
250648,10.6772003173828,53.8408012390137
251223,9.47784996032715,53.610599517822294
251798,9.007670402526859,54.506198883056605
252373,6.730169773101809,51.5807991027832
252948,6.818359851837161,51.541099548339794
253523,6.624919891357419,51.654998779296896
254098,7.10918998718262,51.5167007446289
254673,8.020580291748049,50.9588012695312
255248,7.550469875335691,51.492000579834006
255823,9.41456031799316,54.7787017822266
256398,6.57072019577026,51.342498779296896
256974,8.429530143737791,55.015899658203104
257545,6.6154499053955105,51.344898223877
258120,6.5361499786377,51.5036010742188
258695,6.7653498649597195,51.4250984191895
259270,10.1061000823975,53.5479011535645
259845,7.18858003616333,51.50090026855471
260420,9.89334011077881,53.614898681640604
260995,7.99235010147095,50.9057006835938
261570,7.82270002365112,51.422000885009794
262145,6.78430986404419,51.4325981140137
262720,6.778029918670651,51.5088005065918
263295,9.50368022918701,54.299098968505895
263870,7.315680027008059,51.6044998168945
264445,7.15235996246338,51.529300689697294
265020,10.8076000213623,52.440799713134794
265595,7.90230989456177,51.5616989135742
266170,10.7979001998901,52.4235992431641
266745,9.61306953430176,52.3921012878418
267320,9.96961975097656,52.8000984191895
267895,9.60933017730713,52.4389991760254
268470,12.7777004241943,50.5569000244141
269045,7.4162898063659695,51.502601623535206
269620,9.7920503616333,52.4129981994629
270195,6.612390041351321,51.816001892089794
270770,10.5222997665405,51.7169990539551
271345,10.5634002685547,51.593101501464794
271920,9.4346399307251,52.4212989807129
272495,9.751179695129391,52.520301818847706
273070,10.564200401306199,51.9538993835449
273645,10.5137996673584,52.3246994018555
274220,13.2424001693726,53.915901184082
274795,9.13156986236572,51.6026000976562
275370,8.90118026733398,51.6166000366211
275945,7.2453098297119105,51.3628997802734
276520,7.19130992889404,51.2442016601562
277095,6.72362995147705,51.23210144042971
277670,11.1152000427246,51.1436996459961
278245,6.825799942016599,51.26570129394529
278820,6.94401979446411,51.1045989990234
279395,7.09778022766113,50.88130187988279
279970,6.9292302131652805,50.9216995239258
280545,8.64095973968506,53.188899993896506
281120,8.57660007476807,52.201198577880895
281695,8.87812042236328,53.079898834228494
282270,7.0112600326538095,51.1381988525391
282845,6.81119012832642,51.225399017334006
283420,9.59537982940674,54.49369812011721
283995,8.85420989990234,53.050498962402294
284570,8.56435966491699,52.003101348877
285145,6.060900211334231,50.8075981140137
285720,9.007749557495119,52.0326995849609
286295,6.96121978759766,50.987098693847706
286870,7.61412000656128,51.0236015319824
287445,8.34652042388916,52.20719909667971
288020,6.85526990890503,51.298301696777294
288595,12.9434995651245,50.843101501464794
289170,7.041619777679441,51.001800537109396
289745,7.87127017974854,52.27909851074221
290320,7.83027982711792,51.702999114990206
290895,7.83301019668579,51.6649017333984
291470,8.91526985168457,52.3115005493164
292045,6.6128401756286594,51.1963005065918
292620,8.12224006652832,52.2692985534668
293195,7.2094898223877,53.3643989562988
293770,10.789299964904801,51.486598968505895
294345,8.34848022460938,51.613899230957
294920,6.81645011901855,52.0381011962891
295495,9.27993965148926,51.881099700927706
296070,6.97501993179321,50.819400787353494
296645,7.7787799835205105,51.59989929199221
297220,6.61656999588013,51.2201995849609
297795,7.63807010650635,51.902400970459006
298370,11.629599571228,52.4184989929199
298945,7.23343992233276,50.8087005615234
299520,7.72726011276245,51.922401428222706
300095,9.1172399520874,52.5085983276367
300670,6.93880987167358,51.176300048828104
301245,6.27101993560791,50.8325004577637
301820,6.89015007019043,50.8881988525391
302395,7.64448976516724,51.9539985656738
302966,8.03005027770996,51.7895011901855
303541,7.02656984329224,51.0666007995605
304116,7.4156699180603,51.9737014770508
304691,10.769700050353999,53.3805999755859
305266,7.16329002380371,51.2787017822266
305841,7.208990097045901,50.8036994934082
306416,8.77394962310791,53.10820007324221
306991,10.2601003646851,51.5085983276367
307566,10.406900405883801,53.601600646972706
308141,6.4439201354980495,51.1825981140137
308716,11.66100025177,53.567699432373
309291,8.345410346984862,51.6710014343262
309866,11.671999931335401,52.0752983093262
310441,11.984100341796902,51.4566993713379
311016,9.60855960845947,54.3083000183105
311591,7.58416986465454,51.4351005554199
312166,13.237700462341301,52.744598388671896
312741,7.849609851837161,51.9278984069824
313316,12.099900245666499,51.9611015319824
313891,12.174799919128402,54.138301849365206
314466,9.95858001708984,53.3095016479492
315041,13.583100318908699,52.6697998046875
315616,13.152400016784698,52.8945999145508
316191,12.332400321960401,52.530200958252
316766,13.4996004104614,52.5243988037109
317341,11.1424999237061,51.76969909667971
317916,11.9837999343872,51.443698883056605
318491,13.4963998794556,52.560001373290994
319066,8.92895984649658,54.7405014038086
319641,10.352499961853,54.15190124511721
320216,7.011199951171879,51.71260070800779
320791,7.5229001045227095,51.418399810790994
321366,6.6981201171875,51.5839996337891
321941,9.61087036132812,52.405399322509794
322516,8.56478023529053,54.692100524902294
323091,7.02483987808228,50.6179008483887
323666,9.39435958862305,54.7743988037109
324241,6.907189846038821,51.871498107910206
324816,6.66606998443604,51.1637992858887
325391,6.76151990890503,51.0185012817383
325966,7.219120025634769,51.103000640869105
326541,9.5966796875,54.594699859619105
327116,7.06421995162964,51.4860992431641
327691,7.1656599044799805,50.793098449707
328266,10.084199905395499,52.8268013000488
328841,13.5194997787476,52.5234985351562
329416,6.5961198806762695,51.4901008605957
329991,7.63004016876221,50.88240051269529
330566,7.17567014694214,50.6645011901855
331141,10.100099563598599,53.549800872802706
331716,10.432600021362301,52.0260009765625
332291,10.421500205993699,51.6139984130859
332866,10.120699882507301,53.851001739502
333441,8.240269660949709,52.2798004150391
334016,9.83236026763916,51.9905014038086
334591,11.3752002716064,51.4103012084961
335166,10.7362003326416,53.18840026855471
335741,9.65970039367676,54.307899475097706
336316,10.5687999725342,54.1637992858887
336891,6.732769966125491,51.4827003479004
337466,7.171889781951901,51.432701110839794
338041,9.86178970336914,52.3814010620117
338616,9.41854953765869,54.1254005432129
339191,9.89465045928955,53.5728988647461
339766,10.5572004318237,51.8867988586426
340342,10.1836996078491,53.511600494384794
340915,10.0720996856689,52.603599548339794
341490,9.89052963256836,53.5932006835938
342065,8.78293037414551,52.6861991882324
342640,8.67066955566406,53.8292007446289
343215,11.398099899292,53.628501892089794
343790,7.530340194702151,51.0853996276855
344365,7.84280014038086,51.020198822021506
344940,7.49755001068115,51.367401123046896
345515,13.460700035095199,52.4319000244141
346090,13.230099678039599,52.431301116943395
346665,7.022240161895749,51.3820991516113
347240,7.094059944152829,51.4491996765137
347815,9.4209098815918,52.3314018249512
348390,10.5115995407104,52.2734985351562
348965,10.5276002883911,52.256198883056605
349540,10.550100326538098,52.2333984375
350115,9.737420082092289,52.4440994262695
350690,8.7891902923584,54.329498291015604
351265,8.8286600112915,53.0825004577637
351840,12.2440996170044,51.8120002746582
352415,7.55359983444214,52.1554985046387
352990,6.47057008743286,50.793399810790994
353565,9.85153007507324,53.5987014770508
354140,7.969120025634769,53.11759948730471
354715,6.06439018249512,50.9827995300293
355290,6.87549018859863,51.3979988098145
355865,13.318200111389197,52.611198425293
356440,7.11584997177124,51.6617012023926
357015,7.182499885559079,51.4850997924805
357590,8.019260406494139,50.85639953613279
358165,10.244600296020499,51.7299003601074
358740,6.98153018951416,51.481201171875
359315,7.45892000198364,52.2845993041992
359890,6.309869766235349,51.5200004577637
360465,13.5152997970581,52.5516014099121
361040,7.110589981079099,51.53630065917971
361615,6.54843997955322,51.345100402832
362190,9.74796009063721,52.4112014770508
362765,6.95756006240845,51.254600524902294
363340,6.863830089569089,51.469699859619105
363915,10.0227003097534,53.255699157714794
364490,9.223329544067381,52.627799987793
365065,7.0860800743103,51.647701263427706
365640,9.99927043914795,53.7097015380859
366215,10.0129995346069,53.6442985534668
366790,8.83030986785889,53.628299713134794
367365,8.093259811401369,53.5281982421875
367940,10.1232004165649,54.4059982299805
368515,6.97101020812988,51.2602005004883
369090,6.79941987991333,50.9604988098145
369665,6.65977001190186,51.630100250244105
370240,12.1645002365112,54.1104011535645
370815,9.73713970184326,52.1158981323242
371390,8.52532958984375,51.5783004760742
371965,7.57263994216919,51.41999816894529
372540,8.9596004486084,54.6232986450195
373115,6.9521598815917995,51.1142997741699
373690,8.172610282897951,53.141300201415994
374265,8.092639923095701,52.2901000976562
374840,6.82785987854004,50.913299560546896
375415,7.18160009384155,51.265499114990206
375990,6.7193098068237305,51.184600830078104
376565,9.78859043121338,53.1160011291504
377140,6.8862400054931605,51.476001739502
377715,7.80131006240845,51.1130981445312
378290,7.50484991073608,51.192100524902294
378865,12.531200408935499,54.111900329589794
379440,6.993090152740481,51.4131011962891
380015,6.99360990524292,50.914798736572294
380590,6.951910018920901,50.8983001708984
381165,6.89774990081787,51.0074996948242
381740,7.87990999221802,50.8997993469238
382315,8.34490966796875,51.6814994812012
382890,9.37102031707764,54.022800445556605
383465,11.487799644470199,51.5554008483887
384040,9.57835006713867,54.764801025390604
384598,7.08420991897583,51.488800048828104
385173,8.91971015930176,52.014400482177706
385748,8.57769012451172,53.68730163574221
386323,7.6321702003479,51.22090148925779
386898,10.5705995559692,52.9723014831543
387473,8.54771041870117,53.6703987121582
388048,9.198530197143551,52.6436996459961
388623,7.9209098815917995,52.209598541259794
389198,7.32393980026245,51.5073013305664
389773,13.4743995666504,52.567298889160206
390348,7.681340217590329,51.53450012207029
390923,7.34908008575439,52.968601226806605
391498,13.359499931335401,52.4127998352051
392073,10.461199760437,53.239200592040994
392648,9.49137020111084,53.932498931884794
393223,9.998109817504881,54.064601898193395
393798,10.081899642944302,53.50630187988279
394373,7.194729804992679,50.9878005981445
394948,7.72711992263794,51.5839996337891
395523,7.0914101600647,51.42070007324221
396098,10.0101003646851,53.5550003051758
396673,10.6773996353149,53.8487014770508
397248,9.47424030303955,54.8166999816895
397823,7.30210018157959,51.468299865722706
398398,8.635829925537111,53.1711006164551
398973,6.182730197906491,51.8875007629395
399548,9.77665996551514,52.398799896240206
400123,13.889800071716301,53.3302001953125
400698,7.091070175170901,51.5172996520996
401273,9.92339992523193,51.5479011535645
401848,14.0322999954224,51.5817985534668
402423,14.6738996505737,51.9565010070801
402998,9.37232971191406,54.7941017150879
403573,9.89809036254883,53.549400329589794
404148,13.863800048828098,50.9724998474121
404723,13.8632001876831,52.48139953613279
405298,6.59854984283447,51.3412017822266
405873,6.954480171203611,51.439601898193395
406448,7.46495008468628,52.04679870605471
407023,13.2468004226685,52.7704010009766
407598,7.210140228271481,51.1776008605957
408173,13.8944997787476,51.4728012084961
408748,12.4685001373291,50.365299224853494
409323,9.399189949035641,54.6627006530762
409898,8.94511985778809,50.9286994934082
410473,7.46577978134155,52.2859001159668
411048,7.1681399345397905,51.9380989074707
411623,9.9788703918457,53.4645004272461
412198,8.691220283508299,53.49169921875
412773,14.079700469970698,53.6851005554199
413348,7.9716701507568395,53.4166984558105
413923,10.835599899292,53.9903984069824
414498,9.37759971618652,53.9250984191895
415073,7.02334022521973,51.1750984191895
415648,14.3613996505737,51.56340026855471
416223,7.1530900001525906,51.2515983581543
416798,6.50627994537354,51.3227005004883
417373,10.5656003952026,54.013099670410206
417948,10.1254997253418,52.3720016479492
418523,10.7122001647949,53.985500335693395
419098,9.27291011810303,51.1349983215332
419673,9.39188003540039,51.7681007385254
420248,14.327400207519501,51.1786003112793
420823,8.55424022674561,52.013599395752
421398,9.891050338745119,54.746700286865206
421973,8.69876003265381,51.2018013000488
422548,8.952939987182619,52.1104011535645
423123,8.72677040100098,52.84989929199221
423698,10.5858001708984,54.2899017333984
424273,7.39402008056641,51.612998962402294
424848,9.55165004730225,51.6013984680176
425423,11.450400352478,51.6983985900879
425998,11.8388996124268,53.06340026855471
426573,9.87588024139404,50.9460983276367
427148,6.91339015960693,50.2840995788574
427723,7.20749998092651,50.619701385498
428298,8.839170455932619,51.8030014038086
428873,9.44944000244141,51.2750015258789
429448,9.31005954742432,51.3662986755371
430023,8.57071971893311,52.042198181152294
430258,9.45973968505859,52.3046989440918
430833,10.2695999145508,53.489498138427706
431408,9.69542980194092,53.462398529052706
431983,10.933300018310499,54.3322982788086
432558,9.680620193481449,53.749698638915994
433133,6.65596008300781,50.9500007629395
433708,9.95298004150391,53.6132011413574
434283,12.6483001708984,50.5964012145996
434858,9.790060043334961,53.1081008911133
435433,10.9984998703003,50.9651985168457
436008,12.3007001876831,51.3549995422363
436583,12.956600189209,50.8316993713379
437158,12.9399995803833,50.829498291015604
437733,12.898799896240199,50.8008003234863
438308,12.3220996856689,51.5340995788574
438883,13.771400451660199,51.0158004760742
439458,13.730999946594201,51.081298828125
440033,13.0572996139526,50.86470031738279
440608,13.0556001663208,50.908199310302706
441183,9.54693984985352,54.513099670410206
441758,14.257800102233901,51.4462013244629
442333,12.3964996337891,51.3667984008789
442908,12.309000015258801,51.3111991882324
443483,12.2292003631592,51.308498382568395
444058,13.898799896240199,51.1133003234863
444633,12.7658004760742,50.7125015258789
445208,10.950900077819801,50.8418998718262
445783,12.904600143432601,50.7902984619141
446358,13.854000091552699,50.979400634765604
446933,12.076899528503402,50.852298736572294
447508,12.9715003967285,50.872100830078104
448083,13.7723999023438,51.023799896240206
448658,12.887200355529801,50.8521003723145
449233,10.9954996109009,51.0064010620117
449808,12.3839998245239,51.380199432373
450383,12.256199836731,51.315700531005895
450958,11.3235998153687,50.993499755859396
451533,12.1281003952026,50.4930000305176
452108,10.2520999908447,53.705501556396506
452683,11.141300201416,51.1587982177734
453258,11.329400062561,50.717800140380895
453833,12.332400321960401,50.89289855957029
454408,10.904600143432601,50.6911010742188
454983,14.3142004013062,51.094200134277294
455558,11.351300239563,50.6593017578125
456133,12.6248998641968,50.601100921630895
456708,12.8189001083374,51.5089988708496
457283,11.8104000091553,50.5694999694824
457858,9.44915008544922,53.687198638915994
458433,13.7880001068115,51.0055999755859
459008,12.367199897766099,50.7104988098145
459583,14.1888999938965,51.1171989440918
460158,12.696800231933599,50.7294998168945
460733,12.312000274658198,51.3768997192383
461308,12.713299751281701,50.5797004699707
461883,13.264399528503402,51.311100006103494
462458,13.0621004104614,50.7499008178711
463033,8.04897022247314,51.1530990600586
463608,10.4305000305176,50.717601776123
464183,14.251199722289998,50.9691009521484
464758,10.3247995376587,51.39179992675779
465333,11.0268001556396,51.012699127197294
465908,10.0939998626709,52.1862983703613
466483,11.816800117492699,51.452301025390604
467058,9.92947006225586,51.4374008178711
467633,7.71741008758545,52.270301818847706
468208,9.80333042144775,53.46549987792971
468783,10.2531003952026,53.868900299072294
469358,10.161199569702099,52.1613998413086
469933,10.1393003463745,53.627601623535206
470508,9.83504962921143,54.45500183105471
